file; time; heur; depth
j3030_1.sm;69;10;1
j3030_1.sm;69;15;1
j3030_1.sm;72;15;4
j3030_1.sm;74;9;0
j3030_1.sm;74;10;0
j3030_1.sm;82;15;3
j3030_10.sm;53; Optimal; Time
j3030_10.sm;60;10;2
j3030_10.sm;60;12;0
j3030_10.sm;60;12;1
j3030_10.sm;60;12;3
j3030_10.sm;60;12;4
j3030_10.sm;60;21;3
j3030_10.sm;60;21;4
j3030_10.sm;62;21;0
j3030_10.sm;62;21;1
j3030_10.sm;62;21;2
j3030_10.sm;63;11;3
j3030_10.sm;64;0;0
j3030_10.sm;64;0;1
j3030_10.sm;64;0;2
j3030_10.sm;64;10;1
j3030_10.sm;65;11;2
j3030_10.sm;65;11;4
j3030_10.sm;66;12;2
j3030_10.sm;67;3;4
j3030_10.sm;68;3;3
j3030_10.sm;69;2;0
j3030_10.sm;69;2;1
j3030_10.sm;69;2;2
j3030_10.sm;69;2;3
j3030_10.sm;69;2;4
j3030_10.sm;69;3;2
j3030_10.sm;69;10;3
j3030_10.sm;69;10;4
j3030_10.sm;69;16;0
j3030_10.sm;69;16;1
j3030_10.sm;69;16;2
j3030_10.sm;69;16;3
j3030_10.sm;69;16;4
j3030_10.sm;71;3;0
j3030_10.sm;71;3;1
j3030_10.sm;71;15;0
j3030_10.sm;71;15;1
j3030_10.sm;73;11;0
j3030_10.sm;73;11;1
j3030_10.sm;75;9;4
j3030_10.sm;75;10;0
j3030_10.sm;76;15;3
j3030_10.sm;77;9;3
j3030_10.sm;78;9;1
j3030_10.sm;78;9;2
j3030_10.sm;81;15;2
j3030_10.sm;82;15;4
j3030_10.sm;88;9;0
j3030_2.sm;68; Optimal; Time
j3030_2.sm;73;11;2
j3030_2.sm;77;11;4
j3030_2.sm;77;12;4
j3030_2.sm;78;2;0
j3030_2.sm;78;2;1
j3030_2.sm;78;2;2
j3030_2.sm;78;11;3
j3030_2.sm;78;12;1
j3030_2.sm;78;12;2
j3030_2.sm;78;12;3
j3030_2.sm;78;21;1
j3030_2.sm;78;21;3
j3030_2.sm;79;3;1
j3030_2.sm;81;11;1
j3030_2.sm;82;21;4
j3030_2.sm;83;15;0
j3030_2.sm;83;21;0
j3030_2.sm;84;0;0
j3030_2.sm;84;0;1
j3030_2.sm;84;0;2
j3030_2.sm;85;11;0
j3030_2.sm;85;16;0
j3030_2.sm;85;16;1
j3030_2.sm;85;16;2
j3030_2.sm;85;21;2
j3030_2.sm;86;3;0
j3030_2.sm;86;3;4
j3030_2.sm;87;2;3
j3030_2.sm;87;2;4
j3030_2.sm;87;3;2
j3030_2.sm;87;3;3
j3030_2.sm;87;16;3
j3030_2.sm;87;16;4
j3030_2.sm;88;12;0
j3030_2.sm;90;9;4
j3030_2.sm;90;10;4
j3030_2.sm;92;9;3
j3030_2.sm;92;10;2
j3030_2.sm;92;10;3
j3030_2.sm;95;9;2
j3030_2.sm;95;10;1
j3030_2.sm;98;9;0
j3030_2.sm;98;9;1
j3030_2.sm;98;10;0
j3030_2.sm;98;15;2
j3030_2.sm;99;15;1
j3030_2.sm;103;15;3
j3030_2.sm;108;15;4
j3030_3.sm;55; Optimal; Time
j3030_3.sm;69;9;4
j3030_3.sm;70;9;3
j3030_3.sm;71;2;0
j3030_3.sm;71;2;1
j3030_3.sm;71;2;2
j3030_3.sm;71;3;2
j3030_3.sm;71;16;0
j3030_3.sm;71;16;1
j3030_3.sm;71;16;2
j3030_3.sm;71;16;3
j3030_3.sm;71;16;4
j3030_3.sm;72;2;3
j3030_3.sm;72;2;4
j3030_3.sm;72;3;3
j3030_3.sm;72;15;1
j3030_3.sm;73;3;4
j3030_3.sm;75;21;3
j3030_3.sm;76;3;0
j3030_3.sm;76;3;1
j3030_3.sm;76;10;4
j3030_3.sm;77;10;3
j3030_3.sm;77;15;0
j3030_3.sm;80;11;2
j3030_3.sm;80;12;2
j3030_3.sm;81;10;0
j3030_3.sm;82;0;0
j3030_3.sm;82;0;1
j3030_3.sm;82;0;2
j3030_3.sm;82;9;2
j3030_3.sm;82;11;3
j3030_3.sm;82;11;4
j3030_3.sm;82;12;3
j3030_3.sm;82;12;4
j3030_3.sm;82;15;2
j3030_3.sm;82;21;4
j3030_3.sm;83;9;0
j3030_3.sm;83;10;1
j3030_3.sm;83;10;2
j3030_3.sm;83;11;0
j3030_3.sm;83;11;1
j3030_3.sm;83;12;0
j3030_3.sm;83;12;1
j3030_3.sm;83;21;0
j3030_3.sm;84;9;1
j3030_3.sm;84;15;3
j3030_3.sm;84;21;1
j3030_3.sm;84;21;2
j3030_3.sm;87;15;4
j3030_4.sm;53; Optimal; Time
j3030_4.sm;60;2;2
j3030_4.sm;60;2;3
j3030_4.sm;60;2;4
j3030_4.sm;60;16;0
j3030_4.sm;60;16;1
j3030_4.sm;60;16;2
j3030_4.sm;60;16;3
j3030_4.sm;60;16;4
j3030_4.sm;64;2;0
j3030_4.sm;64;21;4
j3030_4.sm;65;15;0
j3030_4.sm;66;2;1
j3030_4.sm;66;3;4
j3030_4.sm;67;3;2
j3030_4.sm;68;11;1
j3030_4.sm;68;11;2
j3030_4.sm;68;11;3
j3030_4.sm;69;3;3
j3030_4.sm;70;12;0
j3030_4.sm;70;12;4
j3030_4.sm;70;21;0
j3030_4.sm;71;12;1
j3030_4.sm;71;12;2
j3030_4.sm;71;12;3
j3030_4.sm;71;21;1
j3030_4.sm;71;21;2
j3030_4.sm;71;21;3
j3030_4.sm;72;9;3
j3030_4.sm;72;9;4
j3030_4.sm;74;0;0
j3030_4.sm;74;0;1
j3030_4.sm;74;0;2
j3030_4.sm;74;10;3
j3030_4.sm;74;10;4
j3030_4.sm;74;11;0
j3030_4.sm;75;3;1
j3030_4.sm;75;11;4
j3030_4.sm;77;9;0
j3030_4.sm;77;10;0
j3030_4.sm;77;10;2
j3030_4.sm;78;3;0
j3030_4.sm;78;9;2
j3030_4.sm;82;9;1
j3030_4.sm;82;10;1
j3030_4.sm;83;15;1
j3030_4.sm;86;15;4
j3030_4.sm;87;15;2
j3030_4.sm;88;15;3
j3030_5.sm;54; Optimal; Time
j3030_5.sm;58;11;2
j3030_5.sm;60;11;3
j3030_5.sm;60;11;4
j3030_5.sm;61;2;1
j3030_5.sm;61;2;2
j3030_5.sm;63;16;0
j3030_5.sm;63;16;1
j3030_5.sm;63;16;2
j3030_5.sm;63;16;3
j3030_5.sm;63;16;4
j3030_5.sm;64;12;0
j3030_5.sm;64;12;1
j3030_5.sm;64;12;2
j3030_5.sm;65;2;3
j3030_5.sm;65;2;4
j3030_5.sm;66;0;0
j3030_5.sm;66;0;1
j3030_5.sm;66;0;2
j3030_5.sm;66;2;0
j3030_5.sm;68;9;2
j3030_5.sm;68;10;2
j3030_5.sm;68;21;0
j3030_5.sm;68;21;1
j3030_5.sm;69;12;3
j3030_5.sm;69;21;2
j3030_5.sm;69;21;3
j3030_5.sm;69;21;4
j3030_5.sm;70;3;2
j3030_5.sm;70;3;4
j3030_5.sm;70;9;0
j3030_5.sm;70;9;1
j3030_5.sm;70;9;4
j3030_5.sm;70;10;0
j3030_5.sm;70;10;1
j3030_5.sm;70;10;4
j3030_5.sm;71;3;1
j3030_5.sm;71;12;4
j3030_5.sm;72;9;3
j3030_5.sm;72;10;3
j3030_5.sm;72;15;0
j3030_5.sm;72;15;1
j3030_5.sm;72;15;2
j3030_5.sm;72;15;3
j3030_5.sm;73;3;3
j3030_5.sm;74;11;0
j3030_5.sm;74;11;1
j3030_5.sm;78;3;0
j3030_5.sm;83;15;4
j3030_6.sm;62; Optimal; Time
j3030_6.sm;72;11;2
j3030_6.sm;72;11;3
j3030_6.sm;75;2;3
j3030_6.sm;75;2;4
j3030_6.sm;75;16;1
j3030_6.sm;75;16;2
j3030_6.sm;75;16;3
j3030_6.sm;75;16;4
j3030_6.sm;77;10;4
j3030_6.sm;78;3;2
j3030_6.sm;78;3;3
j3030_6.sm;78;9;4
j3030_6.sm;78;12;1
j3030_6.sm;79;12;2
j3030_6.sm;79;12;4
j3030_6.sm;80;3;4
j3030_6.sm;80;11;0
j3030_6.sm;80;11;1
j3030_6.sm;80;11;4
j3030_6.sm;81;2;2
j3030_6.sm;82;21;3
j3030_6.sm;82;21;4
j3030_6.sm;83;2;1
j3030_6.sm;83;9;3
j3030_6.sm;83;12;0
j3030_6.sm;85;15;0
j3030_6.sm;85;16;0
j3030_6.sm;86;3;1
j3030_6.sm;86;9;2
j3030_6.sm;86;10;0
j3030_6.sm;86;10;2
j3030_6.sm;86;21;1
j3030_6.sm;86;21;2
j3030_6.sm;87;12;3
j3030_6.sm;88;2;0
j3030_6.sm;88;3;0
j3030_6.sm;89;0;0
j3030_6.sm;89;0;1
j3030_6.sm;89;0;2
j3030_6.sm;89;10;3
j3030_6.sm;90;21;0
j3030_6.sm;93;9;0
j3030_6.sm;93;9;1
j3030_6.sm;93;10;1
j3030_6.sm;93;15;1
j3030_6.sm;96;15;2
j3030_6.sm;101;15;3
j3030_6.sm;107;15;4
j3030_7.sm;68; Optimal; Time
j3030_7.sm;76;11;0
j3030_7.sm;86;2;1
j3030_7.sm;86;11;3
j3030_7.sm;86;11;4
j3030_7.sm;87;0;0
j3030_7.sm;87;0;1
j3030_7.sm;87;0;2
j3030_7.sm;87;2;0
j3030_7.sm;87;9;0
j3030_7.sm;87;9;1
j3030_7.sm;87;9;2
j3030_7.sm;87;9;3
j3030_7.sm;87;9;4
j3030_7.sm;87;10;2
j3030_7.sm;87;10;3
j3030_7.sm;87;10;4
j3030_7.sm;87;11;2
j3030_7.sm;88;12;2
j3030_7.sm;88;12;3
j3030_7.sm;88;21;2
j3030_7.sm;88;21;3
j3030_7.sm;89;3;2
j3030_7.sm;89;3;3
j3030_7.sm;89;12;4
j3030_7.sm;89;21;4
j3030_7.sm;90;2;2
j3030_7.sm;90;3;0
j3030_7.sm;90;3;1
j3030_7.sm;92;2;3
j3030_7.sm;92;2;4
j3030_7.sm;92;10;0
j3030_7.sm;92;10;1
j3030_7.sm;92;11;1
j3030_7.sm;92;12;0
j3030_7.sm;92;15;1
j3030_7.sm;92;16;0
j3030_7.sm;92;16;1
j3030_7.sm;92;16;2
j3030_7.sm;92;16;3
j3030_7.sm;92;16;4
j3030_7.sm;92;21;0
j3030_7.sm;93;12;1
j3030_7.sm;93;15;0
j3030_7.sm;93;21;1
j3030_7.sm;94;15;3
j3030_7.sm;95;3;4
j3030_7.sm;96;15;2
j3030_7.sm;97;15;4
j3030_8.sm;46; Optimal; Time
j3030_8.sm;57;0;0
j3030_8.sm;57;0;1
j3030_8.sm;57;0;2
j3030_8.sm;57;3;0
j3030_8.sm;57;3;1
j3030_8.sm;57;12;0
j3030_8.sm;57;12;1
j3030_8.sm;57;12;2
j3030_8.sm;57;12;3
j3030_8.sm;57;12;4
j3030_8.sm;57;15;2
j3030_8.sm;57;21;0
j3030_8.sm;57;21;1
j3030_8.sm;57;21;2
j3030_8.sm;57;21;3
j3030_8.sm;57;21;4
j3030_8.sm;58;2;0
j3030_8.sm;58;2;1
j3030_8.sm;58;2;2
j3030_8.sm;58;2;3
j3030_8.sm;58;2;4
j3030_8.sm;58;3;2
j3030_8.sm;58;3;3
j3030_8.sm;58;15;1
j3030_8.sm;58;16;0
j3030_8.sm;58;16;1
j3030_8.sm;58;16;2
j3030_8.sm;58;16;3
j3030_8.sm;58;16;4
j3030_8.sm;59;9;0
j3030_8.sm;59;11;0
j3030_8.sm;59;11;1
j3030_8.sm;59;11;2
j3030_8.sm;59;11;3
j3030_8.sm;59;11;4
j3030_8.sm;59;15;0
j3030_8.sm;60;3;4
j3030_8.sm;65;9;2
j3030_8.sm;65;9;3
j3030_8.sm;65;9;4
j3030_8.sm;65;10;1
j3030_8.sm;65;10;2
j3030_8.sm;65;10;3
j3030_8.sm;65;10;4
j3030_8.sm;68;15;3
j3030_8.sm;69;10;0
j3030_8.sm;69;15;4
j3030_8.sm;73;9;1
j3030_9.sm;46; Optimal; Time
j3030_9.sm;52;11;4
j3030_9.sm;52;12;4
j3030_9.sm;52;21;4
j3030_9.sm;54;0;0
j3030_9.sm;54;0;1
j3030_9.sm;54;0;2
j3030_9.sm;58;3;2
j3030_9.sm;58;3;3
j3030_9.sm;59;3;1
j3030_9.sm;59;11;0
j3030_9.sm;59;11;1
j3030_9.sm;59;11;2
j3030_9.sm;59;11;3
j3030_9.sm;59;12;0
j3030_9.sm;59;12;1
j3030_9.sm;59;12;2
j3030_9.sm;59;12;3
j3030_9.sm;61;2;0
j3030_9.sm;61;2;1
j3030_9.sm;61;2;2
j3030_9.sm;61;2;3
j3030_9.sm;61;3;0
j3030_9.sm;61;3;4
j3030_9.sm;61;9;3
j3030_9.sm;61;9;4
j3030_9.sm;61;10;3
j3030_9.sm;61;10;4
j3030_9.sm;61;15;0
j3030_9.sm;61;16;0
j3030_9.sm;61;16;1
j3030_9.sm;61;16;2
j3030_9.sm;61;16;3
j3030_9.sm;61;16;4
j3030_9.sm;62;21;0
j3030_9.sm;62;21;1
j3030_9.sm;62;21;3
j3030_9.sm;63;15;2
j3030_9.sm;63;21;2
j3030_9.sm;64;2;4
j3030_9.sm;64;9;2
j3030_9.sm;64;10;2
j3030_9.sm;64;15;1
j3030_9.sm;64;15;4
j3030_9.sm;66;9;0
j3030_9.sm;66;9;1
j3030_9.sm;66;10;0
j3030_9.sm;66;10;1
j3030_9.sm;73;15;3
j3031_1.sm;43; Optimal; Time
j3031_1.sm;45;3;1
j3031_1.sm;45;3;2
j3031_1.sm;46;0;0
j3031_1.sm;46;0;1
j3031_1.sm;46;0;2
j3031_1.sm;46;3;3
j3031_1.sm;46;3;4
j3031_1.sm;46;10;4
j3031_1.sm;46;11;4
j3031_1.sm;46;12;4
j3031_1.sm;46;21;4
j3031_1.sm;47;2;3
j3031_1.sm;47;2;4
j3031_1.sm;47;16;0
j3031_1.sm;47;16;1
j3031_1.sm;47;16;2
j3031_1.sm;47;16;3
j3031_1.sm;47;16;4
j3031_1.sm;48;9;3
j3031_1.sm;48;10;1
j3031_1.sm;48;10;2
j3031_1.sm;48;10;3
j3031_1.sm;48;11;1
j3031_1.sm;48;11;2
j3031_1.sm;48;11;3
j3031_1.sm;48;12;1
j3031_1.sm;48;12;2
j3031_1.sm;48;12;3
j3031_1.sm;48;21;1
j3031_1.sm;48;21;2
j3031_1.sm;48;21;3
j3031_1.sm;49;11;0
j3031_1.sm;49;12;0
j3031_1.sm;49;15;1
j3031_1.sm;49;15;2
j3031_1.sm;50;9;1
j3031_1.sm;50;9;2
j3031_1.sm;51;2;0
j3031_1.sm;51;2;1
j3031_1.sm;51;2;2
j3031_1.sm;51;9;0
j3031_1.sm;51;15;3
j3031_1.sm;52;9;4
j3031_1.sm;53;3;0
j3031_1.sm;53;10;0
j3031_1.sm;53;21;0
j3031_1.sm;55;15;0
j3031_1.sm;55;15;4
j3031_10.sm;55; Optimal; Time
j3031_10.sm;63;3;0
j3031_10.sm;63;3;2
j3031_10.sm;64;3;3
j3031_10.sm;65;12;4
j3031_10.sm;66;3;1
j3031_10.sm;66;9;2
j3031_10.sm;66;9;3
j3031_10.sm;66;9;4
j3031_10.sm;66;10;1
j3031_10.sm;66;10;2
j3031_10.sm;66;10;3
j3031_10.sm;66;10;4
j3031_10.sm;66;12;1
j3031_10.sm;66;12;2
j3031_10.sm;66;12;3
j3031_10.sm;66;21;1
j3031_10.sm;66;21;2
j3031_10.sm;66;21;3
j3031_10.sm;66;21;4
j3031_10.sm;68;0;0
j3031_10.sm;68;0;1
j3031_10.sm;68;0;2
j3031_10.sm;68;9;1
j3031_10.sm;69;11;2
j3031_10.sm;69;11;3
j3031_10.sm;69;11;4
j3031_10.sm;69;15;1
j3031_10.sm;70;2;0
j3031_10.sm;70;2;1
j3031_10.sm;71;2;2
j3031_10.sm;71;2;3
j3031_10.sm;71;2;4
j3031_10.sm;71;3;4
j3031_10.sm;71;10;0
j3031_10.sm;71;16;0
j3031_10.sm;71;16;1
j3031_10.sm;71;16;2
j3031_10.sm;71;16;3
j3031_10.sm;71;16;4
j3031_10.sm;73;9;0
j3031_10.sm;73;15;0
j3031_10.sm;73;15;2
j3031_10.sm;76;11;0
j3031_10.sm;76;12;0
j3031_10.sm;79;15;3
j3031_10.sm;79;15;4
j3031_10.sm;81;21;0
j3031_10.sm;82;11;1
j3031_2.sm;63;0;0
j3031_2.sm;63;0;1
j3031_2.sm;63;0;2
j3031_2.sm;63; Optimal; Time
j3031_2.sm;63;2;0
j3031_2.sm;63;2;1
j3031_2.sm;63;2;2
j3031_2.sm;63;2;3
j3031_2.sm;63;2;4
j3031_2.sm;63;11;0
j3031_2.sm;63;11;1
j3031_2.sm;63;11;2
j3031_2.sm;63;11;3
j3031_2.sm;63;11;4
j3031_2.sm;63;12;0
j3031_2.sm;63;12;1
j3031_2.sm;63;12;2
j3031_2.sm;63;12;3
j3031_2.sm;63;12;4
j3031_2.sm;63;16;0
j3031_2.sm;63;16;1
j3031_2.sm;63;16;2
j3031_2.sm;63;16;3
j3031_2.sm;63;16;4
j3031_2.sm;63;21;0
j3031_2.sm;63;21;1
j3031_2.sm;63;21;2
j3031_2.sm;63;21;3
j3031_2.sm;63;21;4
j3031_2.sm;65;3;4
j3031_2.sm;66;3;0
j3031_2.sm;66;3;1
j3031_2.sm;66;3;2
j3031_2.sm;66;3;3
j3031_2.sm;66;9;0
j3031_2.sm;66;9;1
j3031_2.sm;66;9;2
j3031_2.sm;66;9;3
j3031_2.sm;66;9;4
j3031_2.sm;66;10;0
j3031_2.sm;66;10;1
j3031_2.sm;66;10;2
j3031_2.sm;66;10;3
j3031_2.sm;66;10;4
j3031_2.sm;66;15;0
j3031_2.sm;68;15;2
j3031_2.sm;69;15;3
j3031_2.sm;74;15;4
j3031_2.sm;75;15;1
j3031_3.sm;58; Optimal; Time
j3031_3.sm;58;11;0
j3031_3.sm;58;11;1
j3031_3.sm;58;11;2
j3031_3.sm;58;11;3
j3031_3.sm;58;11;4
j3031_3.sm;58;12;2
j3031_3.sm;58;12;3
j3031_3.sm;58;12;4
j3031_3.sm;58;21;2
j3031_3.sm;58;21;3
j3031_3.sm;58;21;4
j3031_3.sm;59;2;0
j3031_3.sm;59;2;1
j3031_3.sm;59;2;2
j3031_3.sm;59;2;3
j3031_3.sm;59;2;4
j3031_3.sm;59;16;0
j3031_3.sm;59;16;1
j3031_3.sm;59;16;2
j3031_3.sm;59;16;3
j3031_3.sm;59;16;4
j3031_3.sm;61;12;1
j3031_3.sm;62;0;0
j3031_3.sm;62;0;1
j3031_3.sm;62;0;2
j3031_3.sm;63;12;0
j3031_3.sm;63;15;0
j3031_3.sm;63;15;1
j3031_3.sm;63;21;1
j3031_3.sm;64;9;3
j3031_3.sm;64;9;4
j3031_3.sm;64;10;3
j3031_3.sm;64;10;4
j3031_3.sm;64;21;0
j3031_3.sm;66;3;2
j3031_3.sm;66;3;3
j3031_3.sm;66;3;4
j3031_3.sm;66;15;2
j3031_3.sm;66;15;3
j3031_3.sm;69;9;2
j3031_3.sm;69;10;2
j3031_3.sm;71;3;0
j3031_3.sm;71;3;1
j3031_3.sm;72;9;0
j3031_3.sm;72;9;1
j3031_3.sm;72;10;0
j3031_3.sm;72;10;1
j3031_3.sm;72;15;4
j3031_4.sm;50; Optimal; Time
j3031_4.sm;51;2;0
j3031_4.sm;51;2;1
j3031_4.sm;51;2;2
j3031_4.sm;51;2;3
j3031_4.sm;51;2;4
j3031_4.sm;51;16;0
j3031_4.sm;51;16;1
j3031_4.sm;51;16;2
j3031_4.sm;51;16;3
j3031_4.sm;51;16;4
j3031_4.sm;52;12;0
j3031_4.sm;52;12;1
j3031_4.sm;52;12;2
j3031_4.sm;52;12;3
j3031_4.sm;53;0;0
j3031_4.sm;53;0;1
j3031_4.sm;53;0;2
j3031_4.sm;53;11;0
j3031_4.sm;53;11;1
j3031_4.sm;53;21;0
j3031_4.sm;53;21;1
j3031_4.sm;55;11;3
j3031_4.sm;55;12;4
j3031_4.sm;55;21;2
j3031_4.sm;55;21;4
j3031_4.sm;56;15;0
j3031_4.sm;56;21;3
j3031_4.sm;57;11;2
j3031_4.sm;57;11;4
j3031_4.sm;59;3;2
j3031_4.sm;59;3;3
j3031_4.sm;59;3;4
j3031_4.sm;61;9;2
j3031_4.sm;61;9;3
j3031_4.sm;61;9;4
j3031_4.sm;61;10;2
j3031_4.sm;61;10;3
j3031_4.sm;61;10;4
j3031_4.sm;62;3;0
j3031_4.sm;62;3;1
j3031_4.sm;63;9;0
j3031_4.sm;63;10;0
j3031_4.sm;64;9;1
j3031_4.sm;64;10;1
j3031_4.sm;65;15;1
j3031_4.sm;67;15;2
j3031_4.sm;67;15;3
j3031_4.sm;72;15;4
j3031_5.sm;52; Optimal; Time
j3031_5.sm;58;21;2
j3031_5.sm;58;21;3
j3031_5.sm;58;21;4
j3031_5.sm;60;0;0
j3031_5.sm;60;0;1
j3031_5.sm;60;0;2
j3031_5.sm;60;10;3
j3031_5.sm;60;10;4
j3031_5.sm;60;16;0
j3031_5.sm;60;16;1
j3031_5.sm;60;16;2
j3031_5.sm;61;2;0
j3031_5.sm;61;9;4
j3031_5.sm;61;12;0
j3031_5.sm;61;21;1
j3031_5.sm;62;12;2
j3031_5.sm;62;12;3
j3031_5.sm;63;3;2
j3031_5.sm;64;2;1
j3031_5.sm;64;2;2
j3031_5.sm;64;3;1
j3031_5.sm;64;3;3
j3031_5.sm;64;9;0
j3031_5.sm;64;9;1
j3031_5.sm;64;9;2
j3031_5.sm;64;10;0
j3031_5.sm;64;10;1
j3031_5.sm;64;10;2
j3031_5.sm;64;11;4
j3031_5.sm;64;12;4
j3031_5.sm;64;21;0
j3031_5.sm;65;2;3
j3031_5.sm;65;12;1
j3031_5.sm;65;15;0
j3031_5.sm;66;11;2
j3031_5.sm;66;15;2
j3031_5.sm;66;16;3
j3031_5.sm;66;16;4
j3031_5.sm;68;2;4
j3031_5.sm;68;3;4
j3031_5.sm;68;11;0
j3031_5.sm;69;15;4
j3031_5.sm;70;3;0
j3031_5.sm;71;11;3
j3031_5.sm;71;15;1
j3031_5.sm;71;15;3
j3031_5.sm;75;9;3
j3031_5.sm;75;11;1
j3031_6.sm;53;0;0
j3031_6.sm;53;0;1
j3031_6.sm;53;0;2
j3031_6.sm;53; Optimal; Time
j3031_6.sm;53;11;0
j3031_6.sm;53;11;1
j3031_6.sm;53;11;2
j3031_6.sm;53;11;3
j3031_6.sm;53;11;4
j3031_6.sm;53;12;1
j3031_6.sm;53;12;2
j3031_6.sm;53;12;3
j3031_6.sm;53;12;4
j3031_6.sm;53;21;1
j3031_6.sm;53;21;2
j3031_6.sm;53;21;3
j3031_6.sm;53;21;4
j3031_6.sm;54;21;0
j3031_6.sm;55;12;0
j3031_6.sm;56;2;0
j3031_6.sm;62;3;3
j3031_6.sm;62;3;4
j3031_6.sm;63;3;1
j3031_6.sm;63;3;2
j3031_6.sm;63;15;2
j3031_6.sm;63;15;3
j3031_6.sm;64;3;0
j3031_6.sm;64;9;0
j3031_6.sm;64;9;1
j3031_6.sm;64;10;0
j3031_6.sm;64;10;1
j3031_6.sm;65;9;4
j3031_6.sm;65;10;4
j3031_6.sm;67;2;1
j3031_6.sm;67;2;2
j3031_6.sm;67;2;3
j3031_6.sm;67;2;4
j3031_6.sm;67;15;0
j3031_6.sm;67;16;0
j3031_6.sm;67;16;1
j3031_6.sm;67;16;2
j3031_6.sm;67;16;3
j3031_6.sm;67;16;4
j3031_6.sm;68;15;1
j3031_6.sm;69;9;3
j3031_6.sm;69;10;3
j3031_6.sm;72;9;2
j3031_6.sm;72;10;2
j3031_6.sm;72;15;4
j3031_7.sm;61; Optimal; Time
j3031_7.sm;68;11;0
j3031_7.sm;68;11;1
j3031_7.sm;68;11;2
j3031_7.sm;68;12;0
j3031_7.sm;68;12;1
j3031_7.sm;68;12;2
j3031_7.sm;69;10;3
j3031_7.sm;69;10;4
j3031_7.sm;69;12;3
j3031_7.sm;69;12;4
j3031_7.sm;70;9;2
j3031_7.sm;70;9;3
j3031_7.sm;70;9;4
j3031_7.sm;71;2;0
j3031_7.sm;71;3;0
j3031_7.sm;71;3;1
j3031_7.sm;71;3;2
j3031_7.sm;71;3;3
j3031_7.sm;71;3;4
j3031_7.sm;71;10;0
j3031_7.sm;71;10;1
j3031_7.sm;71;10;2
j3031_7.sm;71;21;0
j3031_7.sm;72;11;4
j3031_7.sm;73;21;3
j3031_7.sm;74;0;0
j3031_7.sm;74;0;1
j3031_7.sm;74;0;2
j3031_7.sm;74;2;1
j3031_7.sm;74;2;2
j3031_7.sm;74;2;3
j3031_7.sm;74;2;4
j3031_7.sm;74;16;0
j3031_7.sm;74;16;1
j3031_7.sm;74;16;2
j3031_7.sm;74;16;3
j3031_7.sm;74;16;4
j3031_7.sm;75;9;1
j3031_7.sm;77;11;3
j3031_7.sm;77;21;1
j3031_7.sm;77;21;2
j3031_7.sm;77;21;4
j3031_7.sm;78;15;0
j3031_7.sm;81;15;1
j3031_7.sm;82;9;0
j3031_7.sm;82;15;2
j3031_7.sm;84;15;3
j3031_7.sm;85;15;4
j3031_8.sm;58; Optimal; Time
j3031_8.sm;62;2;1
j3031_8.sm;62;2;2
j3031_8.sm;62;2;3
j3031_8.sm;62;2;4
j3031_8.sm;62;16;0
j3031_8.sm;62;16;1
j3031_8.sm;62;16;2
j3031_8.sm;62;16;3
j3031_8.sm;62;16;4
j3031_8.sm;66;3;1
j3031_8.sm;66;15;0
j3031_8.sm;67;3;0
j3031_8.sm;67;3;3
j3031_8.sm;67;3;4
j3031_8.sm;69;2;0
j3031_8.sm;69;15;1
j3031_8.sm;69;15;2
j3031_8.sm;75;3;2
j3031_8.sm;77;12;2
j3031_8.sm;79;10;3
j3031_8.sm;79;11;1
j3031_8.sm;79;11;2
j3031_8.sm;79;12;3
j3031_8.sm;79;12;4
j3031_8.sm;79;21;4
j3031_8.sm;82;0;0
j3031_8.sm;82;0;1
j3031_8.sm;82;0;2
j3031_8.sm;82;9;3
j3031_8.sm;82;9;4
j3031_8.sm;82;10;2
j3031_8.sm;82;10;4
j3031_8.sm;82;11;0
j3031_8.sm;82;11;3
j3031_8.sm;82;11;4
j3031_8.sm;82;15;3
j3031_8.sm;82;21;1
j3031_8.sm;82;21;2
j3031_8.sm;82;21;3
j3031_8.sm;85;9;0
j3031_8.sm;85;9;1
j3031_8.sm;85;9;2
j3031_8.sm;85;10;0
j3031_8.sm;85;10;1
j3031_8.sm;85;12;0
j3031_8.sm;85;12;1
j3031_8.sm;85;15;4
j3031_8.sm;85;21;0
j3031_9.sm;50; Optimal; Time
j3031_9.sm;56;12;4
j3031_9.sm;57;11;4
j3031_9.sm;58;21;1
j3031_9.sm;61;3;3
j3031_9.sm;61;11;1
j3031_9.sm;61;11;2
j3031_9.sm;61;21;2
j3031_9.sm;61;21;3
j3031_9.sm;61;21;4
j3031_9.sm;62;3;2
j3031_9.sm;62;3;4
j3031_9.sm;62;11;3
j3031_9.sm;62;15;0
j3031_9.sm;63;2;0
j3031_9.sm;63;2;1
j3031_9.sm;63;2;2
j3031_9.sm;63;2;3
j3031_9.sm;63;2;4
j3031_9.sm;63;16;0
j3031_9.sm;63;16;1
j3031_9.sm;63;16;2
j3031_9.sm;63;16;3
j3031_9.sm;63;16;4
j3031_9.sm;63;21;0
j3031_9.sm;65;0;0
j3031_9.sm;65;0;1
j3031_9.sm;65;0;2
j3031_9.sm;65;12;3
j3031_9.sm;66;9;3
j3031_9.sm;66;9;4
j3031_9.sm;66;10;3
j3031_9.sm;66;10;4
j3031_9.sm;69;12;1
j3031_9.sm;69;12;2
j3031_9.sm;70;10;1
j3031_9.sm;71;10;2
j3031_9.sm;71;11;0
j3031_9.sm;71;12;0
